it	posterior	likelihood	prior	lik_L_149-0	lik_M_149-0	l0_t149-0	m0_t149-0	Gl_t149-0	Gm_t149-0	hp_rate	hp_sig2	beta
124000	-2821.0909668819577	-2817.454101704435	-3.6368651775229	-1487.8259967783963	-1329.6281049260388	0.16624682680688335	0.1352284283914168	-0.7294547750390347	-1.1690635640534233	1.4696697221024468	0.2790411475665032	1.0
125000	-2822.50066718722	-2819.278860573787	-3.22180661343348	-1488.8368527645266	-1330.4420078092603	0.15854912109982297	0.1288754573787921	-0.43670627745829	-1.0669167696459574	0.7502720393913241	0.6209925842310797	1.0
126000	-2820.4032928304428	-2818.6469647062104	-1.7563281242325184	-1487.6473185738007	-1330.9996461324095	0.16365374194099547	0.13333202467387606	-0.5910318864096078	-0.9337202740201962	1.7412555386579087	0.667741512955867	1.0
127000	-2821.795998348597	-2819.403287807452	-2.3927105411446745	-1489.7678631858162	-1329.6354246216358	0.15039756751968963	0.13348200459884266	-0.9363399537215396	-1.150781448700491	1.6887513074368337	0.8777067430104553	1.0
128000	-2819.638935610522	-2817.230598360021	-2.4083372505010194	-1487.8089099275128	-1329.4216884325083	0.16824977724788556	0.1327670773723058	-0.6721499550758208	-1.2359381865782457	2.7849796209756947	0.34946003794079467	1.0
129000	-2823.709290899217	-2820.1130575687603	-3.5962333304568594	-1488.2205363536445	-1331.8925212151155	0.1685384685475394	0.12841128757666123	-0.4130787337674421	-0.9186962191761027	3.6566089877563046	0.08929434765290348	1.0
130000	-2822.212824190857	-2820.6869657668176	-1.5258584240395332	-1488.2293190503258	-1332.457646716492	0.16372649575876255	0.1425438746141059	-0.43252710542841183	-0.7856378046778941	1.6927470872277037	0.7072568479979751	1.0
131000	-2824.7639976385135	-2820.0756967889392	-4.688300849574078	-1488.7140985004312	-1331.361598288508	0.1546137346397552	0.1175967763608791	-0.8593565346513975	-1.4702611654452729	0.5711784893584979	2.958575557826258	1.0
132000	-2821.2234093550765	-2818.8076054291164	-2.4158039259598607	-1487.6408860601807	-1331.1667193689357	0.16389390548319993	0.14192136417327103	-0.5910089999521007	-0.9408092547193351	1.1596045674614521	0.5796615040427812	1.0
133000	-2821.227695847125	-2817.036956380388	-4.190739466736989	-1487.6134040579907	-1329.4235523223974	0.16550266347865683	0.12909376756013632	-0.6239768114423572	-1.2929658503203842	0.6638554148455778	0.5147819862357365	1.0
134000	-2819.882266761375	-2818.154489816495	-1.727776944879924	-1488.119328065035	-1330.0351617514598	0.1590514940993285	0.13630053524612734	-0.5541143413120123	-1.0651387576929574	2.33047591315026	0.39603887124060394	1.0
135000	-2819.085280709853	-2817.1252801061937	-1.9600006036592263	-1487.6277061788662	-1329.4975739273277	0.1650720142337567	0.12821587985063534	-0.6626696282210893	-1.2880395401747038	2.1918758959033924	1.0065953246634889	1.0
136000	-2820.004429393009	-2818.3283200402466	-1.676109352762336	-1488.315322505748	-1330.0129975344985	0.16863432153819768	0.13498251406658152	-0.3963045893977771	-1.063604147390293	1.9459249914543293	0.7866685628500147	1.0
137000	-2820.163188420457	-2817.8481000495644	-2.3150883708928007	-1488.4454328839029	-1329.4026671656616	0.1741693511619896	0.13128114833355825	-0.610629956265496	-1.3776516706560302	2.960589890225485	4.423914685127002	1.0
138000	-2821.8277138004783	-2818.8637010984457	-2.9640127020324405	-1489.3193158844497	-1329.5443852139958	0.17783161225667665	0.1275298942628851	-0.37862855544997964	-1.4497218432171395	1.2463003728906292	1.674716386159301	1.0
139000	-2822.6289281442255	-2820.6278088829476	-2.001119261277802	-1488.17109870928	-1332.4567101736677	0.1689440979277564	0.11823133383487996	-0.752549639288349	-1.858055914937949	3.906467513014469	1.4166823634636079	1.0
140000	-2820.4690840027442	-2817.8983126505123	-2.570771352231838	-1488.124504449107	-1329.7738082014052	0.16092979570668695	0.13116974851945273	-0.4988889597939708	-1.1357705375936458	1.2641453116441912	0.5129572933936751	1.0
141000	-2824.268113908886	-2818.158544018337	-6.10956989054896	-1488.043190501946	-1330.1153535163912	0.16483641679739452	0.13016198560435063	-0.799920293458948	-1.089818970196805	1.2857528914908962	0.1443437473033072	1.0
142000	-2823.723713019088	-2821.5398835597875	-2.1838294593002083	-1491.5415448990655	-1329.998338660722	0.14545611789960866	0.13332811192177216	-1.0387783760040745	-1.0707387820044583	1.916559868537687	1.000547987084716	1.0
143000	-2820.5716747755996	-2818.4382892310905	-2.1333855445090437	-1488.4136059788925	-1330.024683252198	0.16516202628288157	0.1273539867975854	-0.3899736456692483	-1.1715597353102392	2.478374115131028	0.29090304885110396	1.0
144000	-2820.071536028269	-2818.0641719157793	-2.0073641124897197	-1488.1115390414948	-1329.9526328742845	0.15840904131060474	0.13790809352273978	-0.582227312335098	-1.1186250305166683	1.8773742473304638	1.2963647722706029	1.0
145000	-2821.3882770464656	-2819.390364994956	-1.9979120515096978	-1487.717553356688	-1331.6728116382678	0.16793765379699224	0.14039790473505667	-0.5674055796942704	-0.8519231329450413	1.663832135068629	0.26064628413007845	1.0
146000	-2821.1362472102687	-2817.1908835052686	-3.9453637049998775	-1487.621745562706	-1329.5691379425625	0.1635931262193178	0.13401385807035848	-0.6167314226997682	-1.3688889807870663	1.10199018672475	0.38485572468533946	1.0
147000	-2821.453803420673	-2819.114841654704	-2.3389617659692195	-1489.4781563611693	-1329.6366852935348	0.17408220837240104	0.13596228793115225	-0.8111973406570586	-1.295885221035124	3.2366490211353818	5.0227610873462165	1.0
148000	-2821.0872411343666	-2818.6940284561692	-2.3932126781974756	-1487.9968098769282	-1330.697218579241	0.15867659956597635	0.14269115038251542	-0.611653142774605	-1.1171494073869617	1.4513220095738624	0.5672121838778131	1.0
149000	-2820.068938409781	-2817.1213106193627	-2.9476277904184203	-1487.739729198297	-1329.3815814210654	0.16810276008819583	0.13262438291180606	-0.6397909819680994	-1.3136538472164887	1.1891840499424746	0.8334051161067951	1.0
150000	-2820.2521159206135	-2818.8096990977238	-1.4424168228896885	-1488.7722447454912	-1330.0374543522325	0.1531633662738086	0.13629989739966625	-0.748459939649857	-1.0646379052115436	2.7590321293925677	0.9016111191959689	1.0
151000	-2822.0184580756695	-2820.416111686375	-1.602346389294521	-1488.556653751198	-1331.8594579351775	0.17036005348240255	0.14385682499178873	-0.3648251642343462	-0.8757230893337591	2.278643780930053	0.19168889193126584	1.0
152000	-2819.3644728914965	-2817.358599239078	-2.0058736524181513	-1487.6124666158676	-1329.7461326232105	0.16544586754548987	0.1333560493874193	-0.6236956287747448	-1.1221095034977353	1.914295172328064	0.5565085653331863	1.0
153000	-2826.4342752531584	-2823.7934874759476	-2.640787777210763	-1489.1604355954441	-1334.6330518805034	0.1617350475471103	0.15417354328239452	-0.3360831240642845	-1.1430858956318553	1.1121739270497268	0.6321778512060542	1.0
154000	-2821.680911586618	-2818.8070794531614	-2.873832133456773	-1488.542345392087	-1330.2647340610743	0.17416885780362534	0.12916319339322407	-0.43682009457075827	-1.0861635144573278	1.0471334576833013	0.3926488170891656	1.0
155000	-2822.9558416592217	-2820.1244576177705	-2.8313840414510003	-1489.1528567819446	-1330.9716008358262	0.17258732934032667	0.13624845251648474	-0.2972075958307073	-0.9210527508945825	1.6096316973924976	0.13600753304874214	1.0
156000	-2822.1371562109007	-2817.6115881569085	-4.525568053992316	-1487.8060293884448	-1329.805558768464	0.16074714028124718	0.1325688876349106	-0.5970491326384539	-1.1134771737865334	1.4498992615303803	0.16630410160622314	1.0
157000	-2822.6011984581696	-2817.9086294246786	-4.692569033491043	-1488.4382730459495	-1329.470356378729	0.17404120659646652	0.1336902660282085	-0.46864465776689057	-1.3359978231962766	0.46226605805643983	0.5916139800874295	1.0
158000	-2826.6735207381894	-2818.8164637549894	-7.857056983200073	-1489.4408367887604	-1329.375626966229	0.17647788912036583	0.13250987153767194	-0.3138919632238447	-1.3108685249844494	0.425807475579	0.14938436333665542	1.0
159000	-2825.7565336287967	-2818.270605266851	-7.485928361945604	-1488.51300531453	-1329.757599952321	0.17354656961059226	0.1253259794886573	-0.4234218448733908	-1.3322014855880244	0.4503062909710217	0.1720844008982246	1.0
160000	-2820.4420106706966	-2817.6602543306954	-2.781756340001295	-1487.7843595501622	-1329.8758947805334	0.16264233859305977	0.1302999970754121	-0.5490119429401866	-1.1291959699973988	1.527888962334368	0.31565695692083673	1.0
161000	-2821.078262419752	-2818.0051431653283	-3.073119254423341	-1488.0670820084133	-1329.938061156915	0.167494158393087	0.13151914626163477	-0.7636855413037275	-1.0988670669442113	1.2433594576545128	0.4076356938380793	1.0
162000	-2820.3217949525038	-2818.195838335912	-2.1259566165919335	-1488.307726256907	-1329.888112079005	0.1725825352029976	0.1373644414499665	-0.659660295681969	-1.3204982440578963	2.1913941215334583	1.7304091318267945	1.0
163000	-2822.1496536977306	-2818.5686648374417	-3.580988860288711	-1488.7151706927816	-1329.85349414466	0.15644956056460546	0.12542595145715368	-0.9053310485333459	-1.2882716237880687	0.9461846305572637	0.7493037173572499	1.0
164000	-2823.6678822364797	-2819.6711443332806	-3.9967379031989765	-1487.8431824281356	-1331.8279619051448	0.15967420500890014	0.12645152622650252	-0.7246620557909356	-1.802239063663722	1.559008626558289	0.6093021931293847	1.0
165000	-2822.8626942645315	-2820.553991541495	-2.30870272303643	-1489.330752122219	-1331.223239419276	0.17693274190699124	0.11949372867737756	-0.6906265511403666	-1.7007916447927172	2.5429492516849566	2.4492473030132644	1.0
166000	-2823.0179949358617	-2818.355924949784	-4.662069986077865	-1487.9742921265815	-1330.3816328232024	0.16860745499783958	0.12185141835717658	-0.4682433980574702	-1.5782231229475265	0.7473041756145292	6.054189881443122	1.0
167000	-2821.533489522176	-2819.071592904141	-2.4618966180346624	-1489.3758147486742	-1329.695778155467	0.1770077138006751	0.13597900580828703	-0.6954198352853617	-1.326419118154707	2.383861615181726	0.475441155274616	1.0
168000	-2823.1144700904197	-2820.546984207891	-2.5674858825287936	-1488.210665894691	-1332.3363183132	0.1563541349453231	0.12319214411270298	-0.7385047452015452	-1.0121888604613765	1.5591326210109595	2.3273948672176754	1.0
169000	-2822.6886173004505	-2819.2634397227025	-3.425177577747974	-1488.1081844893847	-1331.1552552333178	0.15724211909046404	0.13657493741538412	-0.7506951674022645	-1.5612639864617237	1.1815582244198952	0.8844354530639303	1.0
170000	-2820.0998836945632	-2817.555181299651	-2.5447023949124064	-1488.0717837494244	-1329.4833975502265	0.17030258230757064	0.13423966749681315	-0.46487388421417636	-1.3132552446114294	2.8963321214600173	0.3110806497090082	1.0
171000	-2825.8304130078895	-2820.6491874540166	-5.181225553872791	-1490.924689986734	-1329.7244974672826	0.15791751019325467	0.12499779518301384	-1.1457163218064974	-1.3957301951763645	0.6085358612530026	0.6102359109132353	1.0
172000	-2822.602325768087	-2818.8300644755955	-3.7722612924916024	-1487.7515362481724	-1331.0785282274228	0.16775137914116356	0.14310880809962487	-0.6632992464326409	-0.9946972949167127	1.5814935861764627	0.17395735944764917	1.0
173000	-2821.623771233372	-2819.7501557303403	-1.8736155030312769	-1488.0885969395758	-1331.6615587907645	0.16231206405280196	0.14522379702090785	-0.47843026705307684	-0.9529190281347694	1.770731884248526	0.32128166903483146	1.0
174000	-2819.456160366703	-2817.6577308058595	-1.798429560843457	-1487.8097827351069	-1329.8479480707524	0.1690455824779758	0.13638932322658534	-0.6355758786817721	-1.113419512214927	2.453039036524086	0.46241465280497607	1.0
175000	-2823.2769981369215	-2820.566584787233	-2.710413349688677	-1488.2120611478026	-1332.3545236394302	0.16936158688753258	0.14787209597169793	-0.7502901570820154	-1.220830521974815	1.3455197516636523	0.8778927142172062	1.0
176000	-2822.0915552194847	-2818.039609168346	-4.051946051138676	-1488.347215548947	-1329.692393619399	0.17138813824360627	0.13395283760690527	-0.4143871103070688	-1.409721807009966	0.6361810300023402	0.8273164966693812	1.0
177000	-2821.4180475709636	-2820.12052851754	-1.2975190534236505	-1489.4607180247872	-1330.6598104927532	0.16081358087130868	0.1351849970799157	-0.3185524729439429	-0.9624350676190296	2.7289594565566313	0.25228162358902084	1.0
178000	-2824.742685154905	-2820.5060897941207	-4.236595360783898	-1487.6823649433722	-1332.8237248507485	0.1669918498401913	0.1386793537107465	-0.6494943337766895	-0.7381500446476547	0.4617143451290443	0.21484066074852068	1.0
179000	-2820.8543378115673	-2819.0688613273487	-1.785476484218515	-1488.395106373056	-1330.673754954293	0.17303206703012972	0.14257109123243913	-0.6635459721158339	-1.182852352733494	2.444164278427682	1.271917131575317	1.0
180000	-2824.231134735547	-2821.2639049734476	-2.9672297620995987	-1491.8490409933497	-1329.4148639800978	0.17795722188403815	0.12839921492381148	-0.08371519020753296	-1.3549791083150118	1.2809199814415975	2.2943823362379474	1.0
181000	-2823.663780797694	-2818.2266422384155	-5.437138559278549	-1488.0021532688918	-1330.224488969524	0.15968229112126742	0.12191370082097863	-0.5646866609053502	-1.4456012771708373	1.1020935564944192	0.2466227993255461	1.0
182000	-2826.6417611310953	-2821.263110564379	-5.378650566716287	-1489.2725692414217	-1331.9905413229574	0.15866761750826355	0.14185298919933376	-0.37889568086181213	-0.8287666840885637	0.2269272511650377	1.1599414608299587	1.0
183000	-2820.471509264719	-2818.3222855783524	-2.1492236863664784	-1487.647850152316	-1330.674435426036	0.1623571415074964	0.1403201767823421	-0.6470478443668505	-1.3628361242927445	2.135249874784827	0.8357479893440152	1.0
184000	-2825.1179115703394	-2819.6034537726864	-5.514457797653129	-1490.1961952007666	-1329.4072585719196	0.15662611839029286	0.12934170786185528	-1.0864267434484864	-1.394781972024062	0.3483155468632082	1.2809954879489405	1.0
185000	-2821.74696129304	-2818.548531138764	-3.198430154276334	-1488.8206508791845	-1329.7278802595795	0.161233055908704	0.1304497895019596	-0.3837404765662683	-1.4948604050486614	1.478643259716811	0.49193393397293633	1.0
186000	-2821.196300315869	-2818.097848287517	-3.0984520283517885	-1487.8586373795615	-1330.2392109079556	0.16818624889457692	0.13882041797253697	-0.6933587095692355	-1.0580003097049713	0.9643350522109867	1.3471699427217667	1.0
187000	-2820.8382846259306	-2818.5670828432458	-2.2712017826845883	-1488.6625554999375	-1329.904527343308	0.17174626502257198	0.12398250387476976	-0.765430642108426	-1.4919419642711729	2.332377900307487	2.2594687980317785	1.0
188000	-2819.9254448650313	-2817.437588945366	-2.4878559196652765	-1487.6696663615462	-1329.7679225838197	0.16530769149158284	0.12496422361389165	-0.6870300785903406	-1.3577420134472153	2.0003083040188447	0.5773529873231721	1.0
189000	-2820.6035931404394	-2817.465550024109	-3.1380431163306945	-1488.0409550626446	-1329.424594961464	0.17047946643413472	0.13115981956383024	-0.6712527909870204	-1.239864372012265	1.0165912929124816	0.7782059961891363	1.0
190000	-2823.164452495176	-2819.8423493575574	-3.322103137618601	-1488.5985153965603	-1331.243833960997	0.1566166820770076	0.12029107424595173	-0.5356335746399774	-1.2646934579805487	0.8587463607002879	0.9693457813807563	1.0
191000	-2819.642621668648	-2817.9808808106122	-1.6617408580359867	-1487.9193488726964	-1330.0615319379158	0.15868428488197212	0.13946167722017544	-0.7173902205698082	-1.2022077593560216	2.7963620114610346	1.4471752318131512	1.0
192000	-2822.229183113873	-2818.2365656119136	-3.992617501959562	-1488.2591959734477	-1329.9773696384661	0.1619313731587633	0.13804812589272983	-0.45351371224051246	-1.3101266517105774	0.6865481604592558	2.0885843098630907	1.0
193000	-2820.2494275225195	-2818.2816046022613	-1.9678229202581838	-1487.9591495940313	-1330.32245500823	0.16192499993662354	0.13864625470726488	-0.5141865288725279	-1.0345581879921817	2.326513628895559	2.2881704025334977	1.0
194000	-2822.222510342832	-2817.7180880658734	-4.504422276958571	-1488.3118592662195	-1329.406228799654	0.1590915821420186	0.1330353213436593	-0.8610498930168232	-1.3199612680727584	1.115435795083141	0.3418721390021567	1.0
195000	-2821.4828259355763	-2819.289501415974	-2.193324519602286	-1488.2488060188227	-1331.0406953971512	0.17319109025645435	0.1298754961047739	-0.588334135239516	-0.975169365405282	1.9391218113759487	2.228130583596855	1.0
196000	-2820.22372120063	-2818.6971383547225	-1.5265828459072197	-1488.5942501001384	-1330.102888254584	0.16984279299612465	0.13953428840696724	-0.35609669433269503	-1.2385373939682904	2.7700659843247446	0.6059212743488984	1.0
197000	-2825.947826640593	-2818.5911853141747	-7.356641326418466	-1487.7384644300755	-1330.8527208840992	0.16096464401754543	0.1300234464084099	-0.6288049909845241	-0.9936054646465579	0.0896798421093375	0.9258577439539396	1.0
198000	-2820.90516988844	-2818.0483659577812	-2.8568039306586486	-1488.4184754515354	-1329.6298905062458	0.15524815919489787	0.13603429389647906	-0.779966572668606	-1.1998774349182009	1.2289905941584625	1.4277441308462309	1.0
